trade_date,open,close,high,low,volume,ts_code
2014/11/11,131.057,130.25,131.821,129.112,47706,600519
2014/11/12,129.935,129.859,130.454,127.574,30823,600519
2014/11/13,129.715,128.746,129.723,127.133,49155,600519
2014/11/14,128.729,133.596,133.885,128.177,75225,600519
2014/11/17,142.693,135.94,142.693,135.898,150416,600519
2014/11/18,136.747,132.203,137.444,131.651,63497,600519
2014/11/19,132.135,130.012,132.203,129.621,46290,600519
2014/11/20,129.851,127.982,129.885,127.821,46258,600519
2014/11/21,127.88,130.063,130.122,127.574,41990,600519
2014/11/24,130.7,130.759,131.651,129.103,53878,600519
2014/11/25,130.309,131.345,131.524,129.783,53231,600519
2014/11/26,131.311,132.458,132.806,130.708,63858,600519
2014/11/27,131.651,133.078,133.537,130.802,96551,600519
2014/11/28,132.985,132.365,132.985,130.097,88288,600519
2014/12/1,132.985,135.949,136.747,132.501,121740,600519
2014/12/2,135.091,136.866,136.917,134.412,99268,600519
2014/12/3,137.97,140,142.948,137.902,117322,600519
2014/12/4,141.419,147.899,148.214,141.419,117781,600519
2014/12/5,151.178,145.173,152.002,143.203,112901,600519
2014/12/8,143.406,146.914,149.904,142.013,100894,600519
2014/12/9,146.09,146.821,158.508,145.666,151890,600519
2014/12/10,148.638,152.817,155.858,148.638,106656,600519
2014/12/11,152.885,149.394,154.533,148.885,54882,600519
2014/12/12,150.15,149.989,153.726,149.488,51055,600519
2014/12/15,149.997,156.317,156.368,149.004,70964,600519
2014/12/16,156.028,153.42,156.028,151.28,51129,600519
2014/12/17,152.877,152.095,154.117,151.017,60020,600519
2014/12/18,152.622,152.325,154.754,152.036,38567,600519
2014/12/19,152.087,153.582,154.567,151.187,49631,600519
2014/12/22,152.588,156.368,156.529,149.386,73623,600519
2014/12/23,156.096,160.411,164.343,154.592,85650,600519
2014/12/24,159.68,155.484,162.908,153.463,63554,600519
2014/12/25,155.561,157.837,157.981,153.743,44071,600519
2014/12/26,157.208,159.315,160.529,155.433,42677,600519
2014/12/29,159.765,155.841,161.379,154.584,89838,600519
2014/12/30,155.433,158.695,159.663,154.992,56171,600519
2014/12/31,157.642,161.056,161.379,157.132,46269,600519
2015/1/5,161.056,172.013,173.474,160.266,94515,600519
2015/1/6,169.872,168.029,172.047,166.492,55020,600519
2015/1/7,166.509,163.876,169.448,161.37,54797,600519
2015/1/8,164.776,162.874,165.218,161.498,40525,600519
2015/1/9,161.719,161.642,166.28,161.472,53982,600519
2015/1/12,161.379,158.347,163.579,156.673,49914,600519
2015/1/13,158.831,157.03,160.139,156.792,36708,600519
2015/1/14,157.132,155.586,158.406,153.633,52403,600519
2015/1/15,156.189,158.041,158.321,154.992,48585,600519
2015/1/16,158.151,158.075,159.68,157.964,39978,600519
2015/1/19,153.735,149.046,155.603,145.64,64679,600519
2015/1/20,149.505,151.254,153.31,146.94,61022,600519
2015/1/21,151.416,154.89,155.348,150.507,52674,600519
2015/1/22,154.898,153.93,156.588,152.885,38254,600519
2015/1/23,152.987,153.752,155.671,152.979,33084,600519
2015/1/26,154.329,155.263,155.858,153.777,35649,600519
2015/1/27,155.28,152.979,155.28,151.187,41883,600519
2015/1/28,152.036,150.736,153.225,150.592,30680,600519
2015/1/29,149.658,149.615,151.187,148.638,32492,600519
2015/1/30,150.329,150.49,153.735,149.912,47508,600519
2015/2/2,149.072,148.486,149.828,147.364,33983,600519
2015/2/3,150.745,151.501,151.739,149.658,27792,600519
2015/2/4,152.163,150.549,154.652,150.337,35293,600519
2015/2/5,152.01,147.832,153.65,147.789,41239,600519
2015/2/6,148.333,148.299,149.912,147.449,37102,600519
2015/2/9,149.292,156.537,157.217,148.638,87293,600519
2015/2/10,156.962,155.331,157.302,154.117,53638,600519
2015/2/11,154.924,155.561,156.495,154.652,22894,600519
2015/2/12,156.274,155.917,156.699,154.592,25050,600519
2015/2/13,156.376,155,156.707,154.074,40127,600519
2015/2/16,155.043,155.697,155.968,153.921,39521,600519
2015/2/17,155.9,154.771,156.189,154.508,34172,600519
2015/2/25,155.433,156.249,157.727,153.828,59935,600519
2015/2/26,156.113,158.525,160.011,155.9,62297,600519
2015/2/27,158.746,162.271,165.201,158.661,63370,600519
2015/3/2,162.058,161.999,164.606,160.529,31098,600519
2015/3/3,160.784,157.939,163.078,157.268,42999,600519
2015/3/4,158.822,158.992,159.689,156.792,40662,600519
2015/3/5,157.141,157.574,158.856,156.325,36206,600519
2015/3/6,157.429,155.96,158.389,155.663,25470,600519
2015/3/9,157.812,162.704,163.918,156.113,43486,600519
2015/3/10,162.177,159.536,162.653,159.069,29637,600519
2015/3/11,159.536,163.061,163.927,159.51,40583,600519
2015/3/12,163.927,163.715,166.467,162.568,38496,600519
2015/3/13,163.672,161.302,164.691,160.173,25479,600519
2015/3/16,161.43,164.572,165.201,158.839,31160,600519
2015/3/17,165.617,167.129,168.76,165.532,45904,600519
2015/3/18,167.155,169.405,169.864,166.067,39304,600519
2015/3/19,168.632,165.863,169.015,164.827,33539,600519
2015/3/20,164.946,164.054,165.617,162.126,51373,600519
2015/3/23,165.345,165.694,167.112,164.097,40979,600519
2015/3/24,165.88,166.212,167.698,163.163,60079,600519
2015/3/25,163.927,163.74,165.711,163.129,42240,600519
2015/3/26,164.394,168.649,169.788,163.078,67105,600519
2015/3/27,168.174,165.243,168.649,163.884,40144.59,600519
2015/3/30,165.354,167.129,168.981,164.012,63451,600519
2015/3/31,167.053,166.441,170.526,164.793,88130,600519
2015/4/1,166.501,165.914,167.8,165.184,76875,600519
2015/4/2,166.441,165.269,167.834,163.825,62981,600519
2015/4/3,164.776,167.163,167.333,163.74,51210,600519
2015/4/7,167.197,170.442,170.79,166.305,59824,600519
2015/4/8,171.996,173.695,178.944,171.223,135857,600519
2015/4/9,173.678,169.872,174.867,169.066,62399,600519
2015/4/10,169.864,170.059,172.412,169.541,102019,600519
2015/4/13,171.189,173.185,173.686,168.972,91356,600519
2015/4/14,173.27,174.969,177.755,173.236,81903,600519
2015/4/15,177.602,174.714,178.179,173.406,55005,600519
2015/4/16,177.135,192.185,192.185,176.523,86014,600519
2015/4/17,202.913,197.528,211.236,193.892,192094,600519
2015/4/20,195.353,198.776,208.688,194.504,130588,600519
2015/4/21,203.847,218.651,218.651,203.847,122401,600519
2015/4/22,228.309,224.138,228.478,218.38,134635,600519
2015/4/23,224.232,217.471,224.376,214.872,86030,600519
2015/4/24,213.937,219.552,220.562,208.102,100531,600519
2015/4/27,218.779,217.258,227.459,214.88,78973,600519
2015/4/28,215.738,210.548,219.645,209.835,87291,600519
2015/4/29,209.028,212.154,214.889,209.028,59300,600519
2015/4/30,213.317,214.235,216.502,210.43,64064,600519
2015/5/4,214.6,216.562,219.985,212.358,54739,600519
2015/5/5,214.039,204.654,214.039,203.745,73700,600519
2015/5/6,207.227,206.123,209.784,203.855,60324,600519
2015/5/7,208.094,208.034,213.937,206.021,68102,600519
2015/5/8,209.045,215.882,216.485,208.858,57805,600519
2015/5/11,213.615,218.66,219.127,212.341,61345,600519
2015/5/12,218.456,216.095,218.456,214.039,47031,600519
2015/5/13,215.568,217.777,223.357,214.464,58913,600519
2015/5/14,217.649,213.538,220.41,213.377,41853,600519
2015/5/15,213.538,208.238,215.305,205.214,54185,600519
2015/5/18,208.094,204.815,208.094,203.932,35363,600519
2015/5/19,204.739,212.375,212.527,204.017,47637,600519
2015/5/20,214.039,215.696,220.834,211.746,63771,600519
2015/5/21,217.437,219.637,221.938,215.747,47669,600519
2015/5/22,220.562,234.305,235.103,220.486,66649,600519
2015/5/25,229.328,243.623,245.033,228.478,67473,600519
2015/5/26,243.427,242.527,246.315,241.185,60914,600519
2015/5/27,242.51,235.188,245.738,231.876,46934,600519
2015/5/28,233.787,221.777,238.671,220.919,60884,600519
2015/5/29,220.843,224.087,228.478,220.741,57783,600519
2015/6/1,224.181,230.568,231.859,220.664,65816,600519
2015/6/2,229.753,226.457,229.753,221.395,64635,600519
2015/6/3,225.234,223.204,226.457,220.843,46424,600519
2015/6/4,223.365,219.314,225.081,203.847,92362,600519
2015/6/5,219.229,215.602,222.618,208.943,85738,600519
2015/6/8,213.623,224.775,227.238,212.171,96007,600519
2015/6/9,225.081,220.01,229.158,217.861,77851,600519
2015/6/10,217.131,221.726,226.678,215.568,80462,600519
2015/6/11,220.834,220.885,224.656,218.94,52954,600519
2015/6/12,222.635,225.93,231.876,221.684,90909,600519
2015/6/15,226.763,221.59,231.027,220.902,100014,600519
2015/6/16,219.985,215.696,225.761,214.464,69303,600519
2015/6/17,215.704,216.664,218.932,211.491,58388,600519
2015/6/18,214.906,207.219,216.418,204.357,61506,600519
2015/6/19,208.833,199.863,211.058,198.768,67608,600519
2015/6/23,203.677,214.252,217.309,198.861,81247,600519
2015/6/24,212.341,221.862,225.251,210.345,95706,600519
2015/6/25,222.108,213.861,222.558,212.519,66521,600519
2015/6/26,212.358,205.928,217.224,199.855,99332,600519
2015/6/29,210.956,209.487,217.861,193.485,165071,600519
2015/6/30,209.487,218.838,220.681,208.943,126298,600519
2015/7/1,216.587,218.702,228.054,213.173,103326,600519
2015/7/2,216.842,221.089,240.03,208.102,118459,600519
2015/7/3,216.587,212.179,221.259,205.716,109605,600519
2015/7/6,227.587,215.772,227.621,203.422,272799,600519
2015/7/7,212.341,207.397,217.929,203.422,167562,600519
2015/7/8,194.504,201.18,208.085,186.656,289140,600519
2015/7/9,201.18,219.085,221.182,197.901,138203,600519
2015/7/10,218.286,225.582,240.37,214.005,256149,600519
2015/7/13,219.135,218.923,225.574,213.19,148926,600519
2015/7/14,216.587,211.534,216.74,209.962,96768,600519
2015/7/15,210.217,213.411,214.634,206.633,104077,600519
2015/7/16,213.411,213.691,215.891,210.863,72814,600519
2015/7/17,217.736,217.061,218.678,213.686,56418,600519
2015/7/20,215.977,214.038,216.691,211.556,67933,600519
2015/7/21,210.843,210.757,213.173,209.179,51789,600519
2015/7/22,209.179,206.45,211.081,205.927,70855,600519
2015/7/23,207.268,208.742,209.75,205.157,64748,600519
2015/7/24,209.655,208.428,212.688,207.991,57390,600519
2015/7/27,206.327,191.608,210.415,191.114,76944,600519
2015/7/28,190.03,195.706,199.139,187.767,86703,600519
2015/7/29,197.56,197.522,199.671,192.188,66507,600519
2015/7/30,198.559,195.83,198.559,195.012,41134,600519
2015/7/31,196.533,196.657,196.752,193.015,40736,600519
2015/8/3,194.917,199.253,199.661,193.015,54553,600519
2015/8/4,198.967,201.544,203.455,198.967,59533,600519
2015/8/5,202.457,196.999,203.332,196.761,43143,600519
2015/8/6,196.086,194.879,197.294,193.015,39249,600519
2015/8/7,197.284,196.752,198.34,195.487,39521,600519
2015/8/10,196.828,201.858,202.523,195.041,56496,600519
2015/8/11,201.858,200.384,201.962,199.68,50897,600519
2015/8/12,199.661,199.167,203.75,198.482,45824,600519
2015/8/13,201.097,199.205,201.097,195.868,35180,600519
2015/8/14,200.146,199.652,201.002,198.958,30666,600519
2015/8/17,197.788,196.077,198.549,193.966,53858,600519
2015/8/18,196.8,191.171,197.294,190.496,51285,600519
2015/8/19,189.925,191.703,192.217,188.432,50261,600519
2015/8/20,190.952,185.475,191.114,185.314,39645,600519
2015/8/21,182.1,177.165,185.276,176.966,75620,600519
2015/8/24,172.097,161.296,172.573,159.927,89812,600519
2015/8/25,159.223,167.904,173.533,158.025,123080,600519
2015/8/26,168.066,174.836,179.228,166.392,91572,600519
2015/8/27,180.655,187.377,190.068,175.796,87052,600519
2015/8/28,185.409,183.174,185.685,177.926,89925,600519
2015/8/31,180.027,185.761,185.884,176.072,62730,600519
2015/9/1,182.385,184.81,185.409,178.753,87432,600519
2015/9/2,180.759,185.038,185.409,179.894,106945,600519
2015/9/7,183.127,179.428,184.458,179.371,32216,600519
2015/9/8,179.19,180.008,181.102,175.901,33098,600519
2015/9/9,180.788,182.423,184.334,180.788,35215,600519
2015/9/10,181.016,183.707,183.792,179.837,26852,600519
2015/9/11,182.442,183.422,184.553,181.653,16932,600519
2015/9/14,182.965,192.568,192.825,178.658,86175,600519
2015/9/15,188.271,192.064,192.083,185.523,51884,600519
2015/9/16,190.172,194.489,199.234,188.004,37198,600519
2015/9/17,192.635,188.261,195.678,187.89,26423,600519
2015/9/18,188.832,189.621,191.009,188.261,15642,600519
2015/9/21,188.271,189.497,190.828,188.261,16527,600519
2015/9/22,190.895,189.469,191.285,189.193,16457,600519
2015/9/23,187.453,185.143,189.203,184.553,22344,600519
2015/9/24,186.169,184.458,186.626,183.317,13886,600519
2015/9/25,184.448,183.945,185.314,180.179,24455,600519
2015/9/28,182.062,181.967,182.842,179.923,12341,600519
2015/9/29,180.227,180.816,181.957,179.038,18409,600519
2015/9/30,180.873,180.949,182.062,180.816,11634,600519
2015/10/8,189.003,187.805,191.665,187.31,34391,600519
2015/10/9,189.003,187.263,189.117,186.835,15721,600519
2015/10/12,189.212,188.347,194.432,188.119,49030,600519
2015/10/13,188.347,188.965,190.248,188.347,15751,600519
2015/10/14,189.193,188.1,189.687,187.32,15213,600519
2015/10/15,188.413,190.153,190.515,187.843,16550,600519
2015/10/16,191.323,190.866,192.445,189.602,19238,600519
2015/10/19,194.86,192.749,194.86,191.969,26121,600519
2015/10/20,192.083,192.036,192.901,191.285,14784,600519
