ts_code,trade_date,close,open,high,low,volume
000001.SH,20161214,3140.531,3149.377,3170.021,3136.348,201358887
000001.SH,20161215,3117.677,3125.757,3138.779,3100.913,189990626
000001.SH,20161216,3122.982,3111.515,3128.874,3106.346,164988699
000001.SH,20161219,3118.0846,3120.6963,3125.284,3110.0817,154169716
000001.SH,20161220,3102.8759,3115.8984,3117.0145,3084.7997,157426759
000001.SH,20161221,3137.4297,3107.2396,3140.2512,3107.2396,186706607
000001.SH,20161222,3139.558,3132.1558,3143.1685,3126.8872,167804990
000001.SH,20161223,3110.1544,3134.9292,3138.404,3103.7476,166176769
000001.SH,20161226,3122.569,3095.5787,3122.8812,3068.415,152571881
000001.SH,20161227,3114.664,3117.3868,3127.8828,3113.7451,141528939
000001.SH,20161228,3102.2357,3113.7671,3118.7818,3094.5488,135727087
000001.SH,20161229,3096.0968,3095.8447,3111.7994,3087.344,132623292
000001.SH,20161230,3103.6373,3097.3454,3108.8393,3089.9894,133267130
000001.SH,20170103,3135.9208,3105.3085,3136.4558,3105.3085,141567187
000001.SH,20170104,3158.794,3133.7873,3160.1029,3130.1145,167860850
000001.SH,20170105,3165.4109,3157.9063,3168.5021,3154.281,174727645
000001.SH,20170106,3154.321,3163.7761,3172.0347,3153.0253,183708966
000001.SH,20170109,3171.2362,3148.5317,3173.136,3147.7351,171714075
000001.SH,20170110,3161.6713,3167.5701,3174.5781,3157.3322,179759216
000001.SH,20170111,3136.7535,3156.6856,3167.0288,3136.2667,178362221
000001.SH,20170112,3119.2886,3133.6015,3144.9699,3115.9787,148889240
000001.SH,20170113,3112.7644,3116.0827,3130.5146,3102.1628,156274214
000001.SH,20170116,3103.428,3104.4924,3105.1423,3044.2912,257885996
000001.SH,20170117,3108.7746,3087.0295,3108.9072,3072.3384,136157861
000001.SH,20170118,3113.0123,3104.7664,3123.7203,3098.5864,131780128
000001.SH,20170119,3101.2992,3104.9715,3115.7778,3094.0055,123851420
000001.SH,20170120,3123.1389,3095.8185,3125.6599,3095.2147,122366777
000001.SH,20170123,3136.7748,3125.4209,3145.8411,3125.4209,132660392
000001.SH,20170124,3142.5533,3134.5921,3149.5312,3131.2181,125973881
000001.SH,20170125,3149.5547,3137.6462,3151.4723,3133.1911,112073827
000001.SH,20170126,3159.166,3149.2167,3163.1041,3148.9083,113876772
000001.SH,20170203,3140.17,3160.0816,3162.6771,3136.013,92224736
000001.SH,20170206,3156.9838,3143.0931,3158.8433,3135.3869,127198283
000001.SH,20170207,3153.0878,3154.4046,3159.544,3140.0356,128337442
000001.SH,20170208,3166.9818,3148.086,3167.4465,3132.0333,144920187
000001.SH,20170209,3183.1794,3164.6875,3186.838,3162.5744,191640327
000001.SH,20170210,3196.699,3183.0069,3205.049,3182.8021,239348913
000001.SH,20170213,3216.8394,3198.9946,3219.4072,3198.9946,220191508
000001.SH,20170214,3217.928,3216.137,3219.4047,3205.2853,188798088
000001.SH,20170215,3212.9857,3215.4639,3235.9977,3206.5606,241507706
000001.SH,20170216,3229.6184,3210.3567,3230.2754,3207.7852,216955942
000001.SH,20170217,3202.0756,3227.7073,3238.3959,3199.4248,226228177
000001.SH,20170220,3239.9613,3198.9633,3241.458,3198.9633,232152096
000001.SH,20170221,3253.3257,3242.2226,3254.3355,3239.8775,211673066
000001.SH,20170222,3261.2184,3252.6898,3261.3808,3243.8398,207453776
000001.SH,20170223,3251.375,3258.8319,3264.0819,3236.3549,209179800
000001.SH,20170224,3253.4327,3246.8603,3253.9556,3233.5348,186406362
000001.SH,20170227,3228.6602,3249.1945,3251.6543,3224.0884,182581071
000001.SH,20170228,3241.7331,3225.9689,3242.679,3225.9689,151244318
000001.SH,20170301,3246.9335,3240.0726,3259.9781,3237.8714,190677550
000001.SH,20170302,3230.0281,3250.5183,3256.8074,3228.6647,181215076
000001.SH,20170303,3218.3118,3219.2019,3221.1553,3206.6127,157082368
000001.SH,20170306,3233.8657,3217.3345,3234.6626,3215.067,156092158
000001.SH,20170307,3242.4063,3233.0939,3242.6591,3226.8219,164064235
000001.SH,20170308,3240.6646,3240.5323,3245.3043,3230.6083,160731388
000001.SH,20170309,3216.7457,3233.7007,3233.8749,3205.2794,167371108
000001.SH,20170310,3212.7601,3213.7294,3222.3189,3208.4472,136672743
000001.SH,20170313,3237.0244,3209.4492,3237.1212,3193.1565,163673760
000001.SH,20170314,3239.3278,3235.2515,3246.3285,3231.5209,146946022
000001.SH,20170315,3241.7597,3235.403,3243.713,3227.7377,144055682
000001.SH,20170316,3268.9354,3247.1628,3269.77,3247.1628,189416002
000001.SH,20170317,3237.4471,3271.8665,3274.1903,3232.2806,200583223
000001.SH,20170320,3250.8082,3241.1101,3251.1271,3228.1177,170548430
000001.SH,20170321,3261.6108,3250.2473,3262.2209,3246.6959,162719306
000001.SH,20170322,3245.2198,3246.2233,3255.7779,3229.1283,189731649
000001.SH,20170323,3248.5495,3245.8078,3262.0914,3221.9344,193029144
000001.SH,20170324,3269.4451,3247.3495,3275.2066,3241.1233,219777914
000001.SH,20170327,3266.9552,3268.924,3283.2393,3262.1184,201852675
000001.SH,20170328,3252.9479,3265.6344,3265.6344,3246.0861,161710013
000001.SH,20170329,3241.3144,3252.8653,3262.0976,3233.2795,216105575
000001.SH,20170330,3210.2369,3235.1369,3240.0174,3195.8524,247135479
000001.SH,20170331,3222.5142,3206.2529,3226.2483,3205.5365,196442922
000001.SH,20170405,3270.3054,3235.6603,3270.6453,3233.2367,248320202
000001.SH,20170406,3281.0047,3272.1926,3286.6739,3265.7645,245287999
000001.SH,20170407,3286.616,3280.6239,3295.187,3275.0507,236108942
000001.SH,20170410,3269.3926,3285.4594,3285.4594,3265.0121,232694616
000001.SH,20170411,3288.9657,3266.2219,3290.3887,3244.4047,281281248
000001.SH,20170412,3273.8301,3283.8369,3284.9338,3262.2773,269381790
000001.SH,20170413,3275.9603,3265.2181,3281.1369,3261.4901,207346875
000001.SH,20170414,3246.0668,3276.1381,3276.7112,3238.8959,214508558
000001.SH,20170417,3222.1673,3229.9491,3229.9491,3199.9121,212737189
000001.SH,20170418,3196.7133,3215.3963,3225.0546,3196.4884,188661353
000001.SH,20170419,3170.6867,3184.666,3189.4368,3147.0655,213238075
000001.SH,20170420,3172.1003,3165.665,3178.1826,3148.1844,190873985
000001.SH,20170421,3173.1512,3170.2899,3180.7944,3158.6286,164761740
000001.SH,20170424,3129.5312,3164.2479,3164.2479,3111.2145,186277434
000001.SH,20170425,3134.5674,3123.8943,3145.2672,3117.4488,153418307
000001.SH,20170426,3140.8471,3132.9181,3152.9534,3131.418,169878107
000001.SH,20170427,3152.1869,3131.3496,3155.0033,3097.3334,211793073
000001.SH,20170428,3154.6584,3144.0219,3154.7266,3136.5781,162889899
000001.SH,20170502,3143.7121,3147.2275,3154.7812,3136.5391,154222962
000001.SH,20170503,3135.346,3138.3068,3148.2857,3123.7509,163763924
000001.SH,20170504,3127.3687,3127.1058,3143.8179,3111.3912,177967485
000001.SH,20170505,3103.0378,3114.7735,3117.6141,3092.0918,176213641
000001.SH,20170508,3078.6129,3090.0652,3093.4516,3067.6943,180526904
000001.SH,20170509,3080.5269,3064.8484,3084.2077,3056.558,135066674
000001.SH,20170510,3052.785,3078.1728,3090.8191,3051.5896,160794452
000001.SH,20170511,3061.5003,3036.7891,3063.5637,3016.5305,191341901
000001.SH,20170512,3083.5132,3054.1123,3090.4914,3051.8713,159684099
000001.SH,20170515,3090.2289,3085.9319,3098.9125,3085.9319,135660728
000001.SH,20170516,3112.9642,3082.8717,3113.5116,3060.5344,173775564
000001.SH,20170517,3104.4415,3107.802,3119.5816,3101.2953,168674158
000001.SH,20170518,3090.139,3082.3288,3103.4413,3077.9631,148620035
000001.SH,20170519,3090.6309,3086.7054,3095.4826,3081.278,129635230
000001.SH,20170522,3075.6756,3087.1705,3103.9375,3063.1529,153683730
000001.SH,20170523,3061.947,3069.3935,3084.2352,3050.8423,178310599
000001.SH,20170524,3064.0759,3047.5681,3064.8127,3022.3026,139813353
000001.SH,20170525,3107.8311,3055.3425,3114.6578,3052.8309,191391841
000001.SH,20170526,3110.0587,3101.2864,3120.6627,3100.3877,155923486
000001.SH,20170531,3117.1778,3125.3252,3143.2787,3111.5563,152950430
000001.SH,20170601,3102.6232,3108.4214,3113.5212,3097.6794,163015719
000001.SH,20170602,3105.54,3094.2253,3110.3891,3081.8485,142504925
000001.SH,20170605,3091.6561,3102.1095,3105.5056,3084.8301,132570300
000001.SH,20170606,3102.126,3084.5401,3102.8633,3078.7872,113439963
000001.SH,20170607,3140.3249,3101.7608,3140.7743,3098.9508,173229014
000001.SH,20170608,3150.3336,3136.4705,3153.2635,3132.8278,152277659
000001.SH,20170609,3158.4004,3147.4533,3165.9197,3146.1075,160136334
000001.SH,20170612,3139.8766,3149.5266,3164.9502,3135.314,146729425
000001.SH,20170613,3153.7429,3134.0089,3155.9895,3131.0431,128318279
000001.SH,20170614,3130.674,3146.748,3149.1731,3125.3546,138347042
000001.SH,20170615,3132.4863,3125.5865,3137.5854,3117.084,146954245
000001.SH,20170616,3123.1662,3126.3728,3134.2511,3117.8567,129652758
000001.SH,20170619,3144.3739,3122.1578,3146.7703,3121.7787,134891758
000001.SH,20170620,3140.0136,3148.0187,3150.4646,3134.6106,141191802
000001.SH,20170621,3156.2118,3148.9861,3157.0275,3132.6173,136688268
000001.SH,20170622,3147.4532,3152.2424,3186.9823,3146.6432,191344006
000001.SH,20170623,3157.873,3138.4441,3158.0474,3118.0946,154843648
000001.SH,20170626,3185.4439,3157.0022,3187.8891,3156.9767,173579211
000001.SH,20170627,3191.1969,3183.4198,3193.4613,3172.463,148201198
000001.SH,20170628,3173.2014,3183.6334,3193.4397,3170.7859,146516720
000001.SH,20170629,3188.0625,3174.9811,3188.7741,3174.2835,128755470
000001.SH,20170630,3192.4269,3176.9481,3193.2411,3171.5703,121464543
000001.SH,20170703,3195.9116,3191.9982,3196.2861,3177.0244,140305717
000001.SH,20170704,3182.8039,3192.8885,3193.0644,3174.314,141114967
000001.SH,20170705,3207.1342,3179.2169,3207.3095,3174.7081,148296483
000001.SH,20170706,3212.444,3203.8631,3215.95,3188.7733,175809287
000001.SH,20170707,3217.9567,3203.8225,3219.5232,3195.2905,176715416
000001.SH,20170710,3212.6319,3208.4627,3223.3402,3203.2089,198928010
000001.SH,20170711,3203.0375,3201.5169,3226.908,3199.2235,187837262
000001.SH,20170712,3197.5439,3201.9292,3215.1962,3177.9346,186900880
000001.SH,20170713,3218.1632,3192.3615,3219.2683,3190.3393,195303611
000001.SH,20170714,3222.4168,3212.0316,3222.9784,3204.8529,160126773
000001.SH,20170717,3176.4648,3219.7914,3230.354,3139.5035,266205274
000001.SH,20170718,3187.5672,3159.7318,3187.671,3150.1284,190623060
000001.SH,20170719,3230.9762,3181.4015,3232.9408,3179.73,272420726
000001.SH,20170720,3244.8647,3227.5056,3246.236,3225.4328,232108392
000001.SH,20170721,3237.9817,3236.5881,3247.7122,3231.9556,206003251
000001.SH,20170724,3250.5989,3230.898,3261.1046,3230.0705,233056399
000001.SH,20170725,3243.6894,3249.1376,3261.6454,3233.1376,205573873
000001.SH,20170726,3247.6748,3244.4608,3264.8483,3228.0389,213542005
000001.SH,20170727,3249.7814,3243.765,3251.9261,3220.6366,228485945
000001.SH,20170728,3253.2404,3240.1728,3256.3706,3232.9634,182226880
000001.SH,20170731,3273.0283,3252.7519,3276.9461,3251.1941,246039440
000001.SH,20170801,3292.6383,3274.3685,3292.6383,3273.5038,237194594
000001.SH,20170802,3285.0568,3288.5183,3305.4313,3282.0377,266730628
000001.SH,20170803,3272.9286,3279.9864,3293.3686,3262.1554,233277004
000001.SH,20170804,3262.0809,3269.3182,3287.1929,3261.3066,275906340
000001.SH,20170807,3279.4566,3257.67,3280.1035,3243.7153,231173379
000001.SH,20170808,3281.8728,3277.1887,3285.4833,3269.6582,252043537
000001.SH,20170809,3275.573,3277.8083,3277.9433,3263.8468,235597907
000001.SH,20170810,3261.7494,3269.7347,3282.519,3236.1829,240684622
000001.SH,20170811,3208.5413,3237.9222,3245.1163,3200.7481,262962995
000001.SH,20170814,3237.3602,3206.0436,3240.0517,3206.0436,190346796
000001.SH,20170815,3251.2617,3235.2298,3263.5892,3235.1013,182297997
000001.SH,20170816,3246.4512,3247.8525,3248.785,3228.8705,176852051
000001.SH,20170817,3268.4298,3253.8455,3269.1389,3251.4593,203622551
000001.SH,20170818,3268.7243,3253.2434,3275.0763,3248.0833,191122483
000001.SH,20170821,3286.9055,3274.5805,3287.5186,3270.4753,186122483
000001.SH,20170822,3290.2257,3287.6147,3293.476,3274.941,186537991
000001.SH,20170823,3287.7049,3283.7966,3299.4572,3274.4404,179832208
000001.SH,20170824,3271.5117,3287.9594,3297.9886,3266.3589,163468937
000001.SH,20170825,3331.5221,3271.4608,3331.9146,3271.4608,205839482
000001.SH,20170828,3362.6514,3336.1264,3375.0339,3336.1264,257461438
000001.SH,20170829,3365.2261,3362.0604,3374.5947,3354.4627,219504535
000001.SH,20170830,3363.6266,3361.8207,3376.6481,3357.0803,246863312
000001.SH,20170831,3360.8103,3361.4621,3367.3581,3340.6865,234419781
000001.SH,20170901,3367.1194,3365.9913,3381.9252,3358.4724,282497584
000001.SH,20170904,3379.583,3369.7185,3381.4027,3359.1309,267427849
000001.SH,20170905,3384.317,3377.1968,3390.8233,3371.5706,216552946
000001.SH,20170906,3385.3888,3372.4277,3391.0105,3364.7645,229090785
000001.SH,20170907,3365.4974,3383.6281,3387.7956,3363.1765,221118685
000001.SH,20170908,3365.2426,3364.4275,3380.8898,3353.6876,198405184
000001.SH,20170911,3376.4188,3365.3506,3384.81,3360.0462,219011019
000001.SH,20170912,3379.488,3381.487,3391.0694,3370.8519,272910319
000001.SH,20170913,3384.147,3374.7185,3387.1397,3366.5412,194550715
000001.SH,20170914,3371.4256,3383.47,3391.6435,3361.3335,221306487
000001.SH,20170915,3353.6192,3365.1454,3365.5277,3345.3283,219765816
000001.SH,20170918,3362.8587,3352.5134,3371.7486,3352.5134,190319676
000001.SH,20170919,3356.8446,3365.5315,3370.4009,3344.7054,191129691
000001.SH,20170920,3365.9959,3352.1848,3370.0978,3346.5356,192196661
000001.SH,20170921,3357.8123,3364.6977,3377.8844,3356.8754,197448695
000001.SH,20170922,3352.5294,3347.1569,3356.4514,3334.9846,179234007
000001.SH,20170925,3341.5487,3344.5886,3350.9612,3334.9438,169621293
000001.SH,20170926,3343.5826,3336.3497,3347.1629,3332.5985,132628595
000001.SH,20170927,3345.2717,3340.8219,3349.6949,3340.2989,143086945
000001.SH,20170928,3339.6421,3343.8446,3344.6005,3336.1784,149444300
000001.SH,20170929,3348.9431,3340.3109,3357.0154,3340.3109,144862443
000001.SH,20171009,3374.3781,3403.2458,3410.1704,3366.965,191736057
000001.SH,20171010,3382.9879,3373.3446,3384.0262,3358.7953,179423841
000001.SH,20171011,3388.2838,3381.488,3395.7794,3379.1634,181476704
000001.SH,20171012,3386.1,3385.5329,3390.2036,3372.5331,161809380
000001.SH,20171013,3390.5233,3384.4883,3395.7484,3383.2392,139954764
000001.SH,20171016,3378.4704,3393.2055,3400.5113,3374.7687,174330620
000001.SH,20171017,3372.0407,3373.2342,3382.4072,3365.5646,125381725
000001.SH,20171018,3381.7937,3373.5281,3383.2323,3371.9249,157228791
000001.SH,20171019,3370.1721,3374.6444,3378.7359,3359.6284,158476495
000001.SH,20171020,3378.6481,3363.5138,3379.7652,3360.1001,127172851
000001.SH,20171023,3380.699,3382.28,3385.2853,3374.705,130846289
000001.SH,20171024,3388.2477,3376.5989,3388.6886,3374.1246,139897511
000001.SH,20171025,3396.8975,3384.8579,3398.3041,3382.0338,123131222
000001.SH,20171026,3407.5671,3397.519,3414.2415,3391.4549,183768625
000001.SH,20171027,3416.8124,3404.4978,3421.1026,3402.1141,170257173
000001.SH,20171030,3390.3371,3413.8679,3419.7315,3357.2762,208349286
000001.SH,20171031,3393.3417,3380.999,3397.0988,3376.1238,153498206
000001.SH,20171101,3395.9125,3393.9678,3410.3519,3388.5978,180566127
000001.SH,20171102,3383.3095,3391.652,3391.652,3372.2131,166864267
000001.SH,20171103,3371.7441,3377.7356,3380.57,3347.3603,172714790
000001.SH,20171106,3388.1742,3369.685,3389.3826,3356.5337,154636468
000001.SH,20171107,3413.5748,3389.4721,3415.1482,3387.9459,190571746
000001.SH,20171108,3415.4602,3409.1474,3434.4918,3404.8811,185436470
000001.SH,20171109,3427.7946,3410.6723,3428.7704,3408.6186,158650426
000001.SH,20171110,3432.6731,3423.1846,3438.7924,3414.3286,189276503
000001.SH,20171113,3447.8358,3435.1839,3449.1638,3435.0849,205389054
000001.SH,20171114,3429.5482,3446.5453,3450.4949,3419.6919,196472674
000001.SH,20171115,3402.5245,3416.2112,3423.7495,3396.381,168792076
000001.SH,20171116,3399.2503,3393.1937,3409.6532,3390.5888,156684332
000001.SH,20171117,3382.9075,3392.6834,3403.2855,3373.2956,249458153
000001.SH,20171120,3392.3988,3361.3563,3393.1063,3337.116,176524683
000001.SH,20171121,3410.4977,3382.3595,3419.802,3377.5989,196871803
000001.SH,20171122,3430.4643,3417.3313,3442.1777,3404.2865,213567093
000001.SH,20171123,3351.9182,3425.0093,3429.4237,3342.3324,215265393
000001.SH,20171124,3353.8207,3340.3842,3360.7459,3328.3339,159569663
000001.SH,20171127,3322.2298,3346.6567,3347.0506,3315.2642,166439170
000001.SH,20171128,3333.657,3311.2322,3333.7998,3300.7808,138247799
000001.SH,20171129,3337.862,3335.5671,3343.0624,3305.5721,183805932
000001.SH,20171130,3317.1884,3328.6427,3340.9201,3306.2832,156595851
000001.SH,20171201,3317.6174,3315.1051,3324.5161,3302.4398,139198300
000001.SH,20171204,3309.6183,3310.3814,3323.9961,3304.1034,148053288
000001.SH,20171205,3303.6751,3301.6906,3315.7373,3300.5117,208278862
000001.SH,20171206,3293.9648,3291.3128,3296.2013,3254.6108,151604452
000001.SH,20171207,3272.0542,3283.2791,3291.2817,3259.1637,132105900
000001.SH,20171208,3289.9924,3264.4776,3297.1304,3258.7593,133209314
000001.SH,20171211,3322.1956,3290.4881,3322.6736,3288.2949,131965984
000001.SH,20171212,3280.8136,3320.3103,3320.3103,3280.3291,124604827
000001.SH,20171213,3303.0373,3278.3968,3304.0101,3273.3248,111998647
000001.SH,20171214,3292.4385,3302.9322,3309.5295,3282.5732,120544235
000001.SH,20171215,3266.1371,3287.5292,3287.5292,3259.3883,130940618
000001.SH,20171218,3267.9224,3268.0335,3280.5438,3254.1775,120700389
000001.SH,20171219,3296.5384,3266.0191,3296.9398,3266.0191,115140134
000001.SH,20171220,3287.6057,3296.7403,3300.2124,3276.1201,137745118
000001.SH,20171221,3300.0593,3281.1179,3309.2233,3267.4042,142127927
000001.SH,20171222,3297.063,3297.6852,3307.3276,3293.4415,124047326
000001.SH,20171225,3280.461,3296.2106,3312.2998,3270.4407,146893635
000001.SH,20171226,3306.1246,3277.8372,3307.2994,3274.3274,142434501
000001.SH,20171227,3275.7828,3302.4612,3307.0798,3270.349,162674890
000001.SH,20171228,3296.3847,3272.2913,3304.0962,3263.7282,175371670
000001.SH,20171229,3307.1721,3295.2461,3308.2249,3292.7699,141586836
000001.SH,20180102,3348.3259,3314.0307,3349.053,3314.0307,202278860
000001.SH,20180103,3369.1084,3347.7428,3379.9152,3345.2887,213836149
000001.SH,20180104,3385.7102,3371,3392.8264,3365.2954,206955288
000001.SH,20180105,3391.7501,3386.464,3402.0694,3380.245,213060681
000001.SH,20180108,3409.4795,3391.5528,3412.7307,3384.5591,236165106
000001.SH,20180109,3413.8996,3406.1116,3417.2278,3403.5869,191488551
000001.SH,20180110,3421.8343,3414.1128,3430.2139,3398.8423,209094997
000001.SH,20180111,3425.3449,3415.585,3426.4829,3405.639,173812133
000001.SH,20180112,3428.9407,3423.8793,3435.4239,3417.9802,174063404
000001.SH,20180115,3410.4882,3428.9508,3442.5008,3402.312,232009283
000001.SH,20180116,3436.594,3403.4694,3437.5827,3401.9606,211475468
000001.SH,20180117,3444.6713,3438.5762,3465.2049,3430.5114,261045030
000001.SH,20180118,3474.754,3449.881,3476.546,3448.7885,220039555
000001.SH,20180119,3487.864,3481.62,3498.4341,3474.2915,247536733
000001.SH,20180122,3501.3622,3476.9939,3503.3857,3475.673,217487534
000001.SH,20180123,3546.5048,3504.3439,3547.2222,3504.3439,238705904
000001.SH,20180124,3559.4653,3553.4787,3569.4891,3527.1119,252954496
000001.SH,20180125,3548.307,3555.1677,3571.4805,3528.0349,243413422
000001.SH,20180126,3558.1288,3535.4931,3574.9048,3534.1952,222698295
000001.SH,20180129,3523.0007,3563.64,3587.0323,3510.2689,236026965
000001.SH,20180130,3488.009,3511.5005,3523.0513,3484.6556,186369975
000001.SH,20180131,3480.8334,3470.5089,3495.4533,3454.7259,207253403
000001.SH,20180201,3446.9799,3478.6701,3495.0933,3424.4188,260504707
000001.SH,20180202,3462.0808,3419.2249,3463.1639,3388.8597,208120551
000001.SH,20180205,3487.497,3411.6698,3487.7211,3406.2405,217673754
000001.SH,20180206,3370.652,3418.01,3440.124,3364.2163,280555477
000001.SH,20180207,3309.2598,3412.7441,3425.5377,3304.007,260939714
000001.SH,20180208,3262.0504,3281.0458,3307.1623,3225.7117,201262499
000001.SH,20180209,3129.8508,3172.8509,3180.11,3062.7426,256389176
000001.SH,20180212,3154.1254,3128.3709,3168.1258,3113.6054,153310831
000001.SH,20180213,3184.9587,3176.1066,3219.2169,3176.1066,151527597
000001.SH,20180214,3199.1589,3188.2475,3203.4967,3171.3836,100322827
000001.SH,20180222,3268.5589,3237.5692,3269.9156,3234.1152,138730445
000001.SH,20180223,3289.0241,3275.429,3294.1338,3258.4878,145790368
000001.SH,20180226,3329.5737,3307.295,3335.9856,3281.615,188568602
000001.SH,20180227,3292.0679,3328.6719,3328.6719,3284.6293,174219368
000001.SH,20180228,3259.408,3264.0585,3277.8324,3239.8438,151043536
000001.SH,20180301,3273.7549,3235.0887,3280.1491,3228.5848,159098320
000001.SH,20180302,3254.5283,3248.4464,3269.9377,3242.2669,150861063
000001.SH,20180305,3256.9263,3255.8713,3269.3999,3236.7172,144835988
000001.SH,20180306,3289.6419,3266.4868,3290.2534,3243.654,195358046
000001.SH,20180307,3271.6683,3288.8645,3308.4063,3264.7639,168665019
000001.SH,20180308,3288.4055,3268.3468,3289.4974,3261.5524,149827519
000001.SH,20180309,3307.1656,3291.4258,3309.7153,3283.5591,168424509
000001.SH,20180312,3326.6992,3319.2089,3333.5611,3313.5552,206532436
000001.SH,20180313,3310.2389,3324.1215,3333.8754,3307.3764,177114353
000001.SH,20180314,3291.3819,3298.6655,3304.9787,3287.3558,157491085
000001.SH,20180315,3291.112,3277.5143,3297.0981,3273.2008,148573606
000001.SH,20180316,3269.8821,3290.209,3300.5654,3269.2826,141203647
000001.SH,20180319,3279.2517,3264.9281,3280.5673,3251.0471,137954980
000001.SH,20180320,3290.6399,3257.2188,3292.5742,3252.4333,139881081
000001.SH,20180321,3280.9521,3299.731,3314.209,3268.8779,168398277
000001.SH,20180322,3263.4803,3281.265,3288.7967,3242.7619,150432977
000001.SH,20180323,3152.7608,3172.772,3188.2351,3110.6637,275532013
000001.SH,20180326,3133.7218,3117.3192,3134.2759,3091.4575,186366350
000001.SH,20180327,3166.6488,3164.7976,3172.7777,3143.5695,189073383
000001.SH,20180328,3122.2895,3130.5711,3165.2126,3117.5336,163500488
000001.SH,20180329,3160.5306,3127.2628,3174.5089,3098.2465,170312384
000001.SH,20180330,3168.8966,3161.7856,3177.7208,3152.8888,154646596
000001.SH,20180402,3163.179,3169.7787,3192.3403,3159.986,177727777
000001.SH,20180403,3136.6332,3130.013,3144.3321,3119.1321,152216674
000001.SH,20180404,3131.1114,3147.0491,3163.3404,3128.8668,146976682
000001.SH,20180409,3138.2936,3125.4415,3146.0926,3110.3025,139608621
000001.SH,20180410,3190.3216,3144.2568,3190.6492,3139.0807,168201359
000001.SH,20180411,3208.0818,3197.3719,3220.8453,3191.5865,175867197
000001.SH,20180412,3180.1583,3203.2782,3205.2522,3177.0492,148231313
000001.SH,20180413,3159.0521,3192.0418,3197.8959,3155.5058,127552310
000001.SH,20180416,3110.6489,3152.8882,3153.1063,3096.1003,154415695
000001.SH,20180417,3066.7967,3112.9747,3118.7596,3064.0281,147222846
000001.SH,20180418,3091.3987,3091.9095,3096.889,3041.625,159290503
000001.SH,20180419,3117.376,3094.2738,3127.4389,3090.2867,160056805
000001.SH,20180420,3071.5425,3105.4617,3111.1707,3065.9214,155147091
000001.SH,20180423,3068.012,3063.4427,3085.0573,3045.9369,131686340
000001.SH,20180424,3128.9271,3069.7455,3136.0395,3069.7455,162274806
000001.SH,20180425,3117.9739,3112.3978,3122.9082,3107.0008,127311053
000001.SH,20180426,3075.0301,3119.4962,3121.9334,3067.9286,133972736
000001.SH,20180427,3082.2316,3082.4148,3088.0347,3049.9139,131225643
000001.SH,20180502,3081.1773,3087.4086,3097.6039,3064.763,134184566
000001.SH,20180503,3100.8586,3074.5165,3105.6598,3056.1573,139985620
000001.SH,20180504,3091.0334,3093.1169,3104.0925,3086.7845,118711265
000001.SH,20180507,3136.6448,3094.8989,3136.8363,3091.6579,138948186
000001.SH,20180508,3161.4976,3135.2957,3169.7014,3134.0621,146927061
000001.SH,20180509,3159.1502,3160.1382,3165.3733,3145.6574,122637268
000001.SH,20180510,3174.4127,3169.0498,3176.1376,3155.5331,133000756
000001.SH,20180511,3163.2632,3179.7967,3180.7564,3162.2121,130659749
000001.SH,20180514,3174.032,3167.0418,3183.8159,3163.476,129327353
000001.SH,20180515,3192.1183,3180.4245,3192.8069,3164.5181,124549051
000001.SH,20180516,3169.5652,3180.2259,3191.9481,3166.8113,130524968
000001.SH,20180517,3154.2825,3170.0064,3172.7664,3148.6213,113995567
000001.SH,20180518,3193.3034,3151.0818,3193.4531,3144.776,136516918
000001.SH,20180521,3213.8404,3206.1756,3219.7398,3203.3362,164459413
000001.SH,20180522,3214.3497,3211.247,3214.5888,3192.2277,144292684
000001.SH,20180523,3168.9642,3205.437,3205.437,3168.9642,157807648
000001.SH,20180524,3154.6506,3167.9391,3173.5309,3152.0692,124085800
000001.SH,20180525,3141.3032,3148.41,3156.7261,3131.0675,128610843
000001.SH,20180528,3135.0821,3136.8092,3149.6646,3115.9585,128755918
000001.SH,20180529,3120.4605,3129.621,3143.2076,3112.1531,135717800
000001.SH,20180530,3041.4434,3081.1418,3085.397,3041.0002,155115126
000001.SH,20180531,3095.4737,3061.8291,3098.0764,3054.2685,140475532
000001.SH,20180601,3075.1372,3084.7536,3102.088,3059.7857,129872199
000001.SH,20180604,3091.1909,3083.4265,3098.402,3076.9936,114593902
000001.SH,20180605,3114.2055,3088.0076,3114.7687,3080.0457,118735592
000001.SH,20180606,3115.1803,3109.1746,3117.5251,3103.5329,120196135
000001.SH,20180607,3109.4988,3121.1842,3128.7154,3105.5779,127784970
000001.SH,20180608,3067.1478,3100.6038,3100.6848,3053.2879,134688220
000001.SH,20180611,3052.7831,3057.3393,3063.6102,3037.9138,108563786
000001.SH,20180612,3079.8018,3053.0279,3081.4473,3034.1012,113275096
000001.SH,20180613,3049.7965,3071.4636,3071.4636,3044.1198,119607886
000001.SH,20180614,3044.1597,3038.0704,3066.0469,3032.4062,115469487
000001.SH,20180615,3021.9008,3037.4522,3048.7967,3008.7324,144532571
000001.SH,20180619,2907.8221,2982.6504,2984.9706,2871.3548,230550067
000001.SH,20180620,2915.7314,2889.984,2925.5611,2872.1629,144301420
000001.SH,20180621,2875.8099,2912.0032,2940.5863,2872.6189,154378332
000001.SH,20180622,2889.7603,2855.5849,2891.9685,2837.1444,126143129
000001.SH,20180625,2859.3364,2903.4495,2908.624,2857.8709,121917687
