trade_date,open,high,low,close,volume
2016/6/1,221.479996,222.399994,216.889999,219.559998,2982700
2016/6/2,219.589996,219.910004,217.110001,218.960007,2032800
2016/6/3,220,221.940002,218.009995,218.990005,2229000
2016/6/6,218,220.899994,215.449997,220.679993,2249500
2016/6/7,222.240005,234.440002,221.520004,232.339996,6213600
2016/6/8,233.800003,240.850006,232.610001,235.520004,5972000
2016/6/9,234.979996,235.330002,227.059998,229.360001,4492100
2016/6/10,227.389999,227.970001,218.419998,218.789993,6026600
2016/6/13,219.5,225.770004,217.660004,217.869995,4193000
2016/6/14,218.880005,222.199997,212.529999,214.960007,3580200
2016/6/15,216.949997,221.899994,215.130005,217.699997,2908500
2016/6/16,217.419998,218.039993,213.5,217.929993,2440300
2016/6/17,217.809998,219.990005,214.5,215.470001,3112600
2016/6/20,219.5,223.75,218.229996,219.699997,3555500
2016/6/21,220.679993,222.570007,218.809998,219.610001,4529000
2016/6/22,199.470001,205.949997,195.75,196.660004,23742400
2016/6/23,195.690002,197.550003,192.130005,196.399994,10130700
2016/6/24,190.050003,195.119995,189.729996,193.149994,7026500
